"id_cliente","tipo_doc","tipo_disp","id_disp","num_trx"
6131347158974939136,1,"DISPENSADOR",1837,4
4762564248839630848,1,"DISPENSADOR",1976,1
5065438402352229376,1,"DISPENSADOR",3005,1
8289831929847606272,1,"DISPENSADOR",8251,2
1210070717718318592,1,"MF",5210,3
302431865556576256,1,"DISPENSADOR",2785,33
4449188373860727808,1,"DISPENSADOR",2988,1
7656621507780489216,1,"DISPENSADOR",1459,1
3245313008770395136,1,"DISPENSADOR",2898,1
1564672557132052480,1,"DISPENSADOR",6442,2
8215492312166834176,1,"DISPENSADOR",5633,1
203603950099350304,1,"DISPENSADOR",5519,1
3375995938640385024,1,"DISPENSADOR",8031,1
222187635666057920,1,"DISPENSADOR",2751,2
2576627674369528832,1,"DISPENSADOR",5407,6
2729923949334752768,1,"DISPENSADOR",2750,1
7820776073982608384,1,"DISPENSADOR",1265,4
4107310317500506112,1,"DISPENSADOR",2752,2
6357749787461156864,1,"DISPENSADOR",5877,56
6181728696968346624,1,"DISPENSADOR",2862,6
8681641385875568640,1,"DISPENSADOR",4594,1
7279280466423519232,1,"DISPENSADOR",8352,3
1162441509082289920,1,"DISPENSADOR",1265,17
5907740215732113408,1,"DISPENSADOR",5538,1
308114825995142336,1,"DISPENSADOR",1701,7
6653130778875005952,1,"DISPENSADOR",1459,1
3453698864618729472,1,"DISPENSADOR",5631,2
8191004688332041216,1,"DISPENSADOR",2018,1
6337217108352032768,1,"DISPENSADOR",1975,8
1896390150536361984,1,"DISPENSADOR",6280,1
7375796124629268480,1,"DISPENSADOR",1660,11
2527146713258887680,2,"DISPENSADOR",5719,1
5346514688668643328,1,"DISPENSADOR",2751,1
8324063860060638208,1,"DISPENSADOR",8031,1
1303070048634186496,1,"MF",5024,2
336717731443149824,1,"DISPENSADOR",4320,3
1853505496391191040,1,"DISPENSADOR",342,1
304840805224844736,1,"DISPENSADOR",5773,1
5983172093760068608,1,"DISPENSADOR",5762,1
3575224807635563008,1,"DISPENSADOR",8031,1
8346730548512361472,1,"DISPENSADOR",2094,1
6293432227278300160,1,"MF",5210,1
2475595930452087808,1,"DISPENSADOR",2752,2
8134768619778253824,1,"DISPENSADOR",2182,2
1619094707719325440,1,"MF",5158,3
3895670176807207424,1,"DISPENSADOR",5826,7
1071693800328936576,1,"DISPENSADOR",5773,5
3616346544052405248,1,"DISPENSADOR",2532,7
650417411119720064,1,"DISPENSADOR",2930,3
7146762631732757504,1,"DISPENSADOR",6382,5
6256572741986096128,1,"MF",5204,8
3949050160426633216,1,"DISPENSADOR",5860,1
8187277605736412160,1,"DISPENSADOR",1297,1
4878306894103575552,1,"DISPENSADOR",1975,3
7991939316957789184,1,"DISPENSADOR",4776,8
186492189084797888,1,"DISPENSADOR",4783,1
2335372164637216768,1,"DISPENSADOR",2899,1
4915404076534372352,1,"DISPENSADOR",1976,2
2197548140103217152,1,"DISPENSADOR",1701,2
2342220706813821952,1,"DISPENSADOR",2199,2
5721799854524891136,1,"DISPENSADOR",4665,1
1368406393906163200,1,"DISPENSADOR",1147,1
4397231276579130368,1,"DISPENSADOR",5787,2
323415561507930816,1,"DISPENSADOR",4594,2
9044546395684055040,1,"DISPENSADOR",5859,1
3539339627033221120,1,"DISPENSADOR",5392,1
7720907715493012480,1,"DISPENSADOR",4000,4
2629491990209899008,1,"MF",5158,2
4532365686810594304,1,"DISPENSADOR",2522,4
1473850914683560192,1,"DISPENSADOR",6573,1
3613877602211902464,1,"DISPENSADOR",4464,1
3406675343167575040,1,"DISPENSADOR",8082,2
6026733612394226688,1,"MF",5204,2
7130737255610988544,1,"MF",6770,2
836701956894098688,1,"DISPENSADOR",2752,1
6367405821170829312,1,"DISPENSADOR",2898,10
4563735063109151232,1,"DISPENSADOR",2775,27
767054892094433024,1,"DISPENSADOR",5462,2
1174679317352223488,1,"DISPENSADOR",2536,21
3884715309507907584,1,"DISPENSADOR",2753,3
8133770009872600064,1,"DISPENSADOR",1156,1
827885949936618240,1,"DISPENSADOR",1974,6
2086126066004492032,1,"DISPENSADOR",640,2
2197548140103217152,1,"DISPENSADOR",8122,6
3718246470237898752,1,"DISPENSADOR",6311,2
6498807501357468672,1,"DISPENSADOR",5825,2
5413069401197941760,1,"DISPENSADOR",5560,1
1619580272630754304,1,"DISPENSADOR",5600,2
4373349805311056896,1,"DISPENSADOR",2134,12
2182199511322856704,1,"DISPENSADOR",6382,1
8187277605736412160,1,"DISPENSADOR",1119,2
3790115972539898368,1,"DISPENSADOR",2752,1
677836673903340928,1,"DISPENSADOR",5827,3
3453464884978946560,1,"DISPENSADOR",5483,1
6283597490277295104,1,"DISPENSADOR",2017,1
4817079008246363136,1,"DISPENSADOR",5375,1
9031124474434587648,1,"DISPENSADOR",1837,1
4070248762041600000,1,"DISPENSADOR",2683,1
5068257144718154752,1,"DISPENSADOR",4784,1
8951172519129488384,1,"DISPENSADOR",746,1
1513605797800453632,1,"DISPENSADOR",2899,1
756871223005363072,1,"DISPENSADOR",5600,3
1473850914683560192,1,"DISPENSADOR",8122,3
4286862663314145792,1,"DISPENSADOR",2843,1
9207292192995699712,1,"DISPENSADOR",5432,1
4973557722175395840,1,"DISPENSADOR",5600,2
1408928791947432192,1,"DISPENSADOR",4612,8
4491606291589831680,1,"DISPENSADOR",1724,9
1981869556074624512,1,"DISPENSADOR",4093,1
3019872481221921280,1,"DISPENSADOR",4093,1
4725025635487510528,1,"DISPENSADOR",1116,1
5405237118117285888,1,"DISPENSADOR",901,9
5423903771101601792,1,"DISPENSADOR",8071,15
7831996147852755968,1,"MF",5024,2
4370683337976777216,1,"DISPENSADOR",4835,1
6653130778875005952,1,"DISPENSADOR",745,3
116156062012248624,1,"DISPENSADOR",4089,1
5949632102156641280,1,"DISPENSADOR",2899,3
2085215628507395328,1,"DISPENSADOR",2930,3
7371536591681853440,1,"DISPENSADOR",3005,2
4378070587405406720,1,"DISPENSADOR",620,1
6015874872720367616,1,"DISPENSADOR",2683,4
304840805224844736,1,"DISPENSADOR",4612,1
113400773721628496,1,"DISPENSADOR",640,1
304840805224844736,1,"DISPENSADOR",1975,2
3037299372239669760,1,"DISPENSADOR",2018,1
7656621507780489216,1,"DISPENSADOR",1669,2
8233379997793900544,1,"DISPENSADOR",6762,1
2154118159633110272,1,"DISPENSADOR",5483,1
3620306874340531712,1,"DISPENSADOR",5825,1
6209436344103985152,1,"DISPENSADOR",2775,1
5326362287090148352,1,"DISPENSADOR",5824,28
4892387854796559360,1,"DISPENSADOR",1155,5
1473850914683560192,1,"DISPENSADOR",1146,1
1730476759649888512,1,"DISPENSADOR",5358,6
5227848251677290496,1,"DISPENSADOR",4776,2
6016919808007087104,1,"DISPENSADOR",3254,1
1697943288822031360,1,"DISPENSADOR",3941,1
1071693800328936576,1,"DISPENSADOR",2037,1
6381369040612430848,1,"DISPENSADOR",5560,11
4719696936184238080,1,"DISPENSADOR",1669,2
4427157957257430528,1,"DISPENSADOR",1119,2
4517898647898657792,1,"MF",5023,2
3692517751100223488,1,"DISPENSADOR",2753,3
5853375189604716544,1,"DISPENSADOR",4929,7
3714326914320781312,1,"DISPENSADOR",747,1
6992249956262267904,1,"DISPENSADOR",1660,1
8777604891246325760,1,"DISPENSADOR",2093,3
5309012839903793152,1,"DISPENSADOR",2716,1
7908916731518264320,1,"DISPENSADOR",4658,3
4900999346562228224,1,"DISPENSADOR",5762,2
7001546364714265600,1,"DISPENSADOR",5600,1
1096150186834719104,1,"DISPENSADOR",1975,3
4107310317500506112,1,"DISPENSADOR",6384,1
45529658525595568,1,"DISPENSADOR",2522,1
4175909182947041792,1,"DISPENSADOR",5462,12
7800932981604157440,1,"DISPENSADOR",640,1
634984297552212736,1,"DISPENSADOR",2716,2
3899173980479626752,1,"DISPENSADOR",2862,3
3002459518415256064,1,"DISPENSADOR",6384,15
7546781686536596480,1,"DISPENSADOR",640,2
3091766977732037120,1,"DISPENSADOR",1155,3
4370683337976777216,1,"DISPENSADOR",4784,1
4725025635487510528,1,"DISPENSADOR",5859,1
9182194727810548736,1,"DISPENSADOR",8332,3
6782011396161698816,1,"DISPENSADOR",5358,45
7096843376653591552,1,"DISPENSADOR",6382,6
5513924693790835712,1,"DISPENSADOR",2751,2
2050873043478868736,1,"DISPENSADOR",745,17
2290008913083367936,1,"DISPENSADOR",1116,2
6514395101687643136,1,"DISPENSADOR",1976,1
430245382199338624,1,"DISPENSADOR",8251,3
1170489516908376320,1,"DISPENSADOR",5788,2
6548710261554323456,1,"DISPENSADOR",5762,1
7220805606677893120,1,"DISPENSADOR",5462,1
8531278950601550848,1,"DISPENSADOR",4612,2
8420774247431028736,1,"DISPENSADOR",4784,1
6091745250939340800,1,"DISPENSADOR",5538,6
2488038211624023040,1,"DISPENSADOR",2182,15
5661910674362691584,1,"DISPENSADOR",4031,1
7983092790712327168,1,"DISPENSADOR",1660,1
1163671493133281536,1,"DISPENSADOR",4784,1
303792921768817024,1,"DISPENSADOR",5631,27
2629491990209899008,1,"DISPENSADOR",4597,4
2815213491321837568,1,"DISPENSADOR",1975,4
2905393296637035008,1,"DISPENSADOR",3937,2
1971010836670567424,1,"DISPENSADOR",2479,1
1729143715305513728,1,"DISPENSADOR",1146,1
7146762631732757504,1,"DISPENSADOR",2017,1
7275110273094039552,1,"DISPENSADOR",5483,4
3838337491342844416,1,"DISPENSADOR",5358,8
6129820827058063360,1,"DISPENSADOR",5876,3
5991260213041983488,1,"DISPENSADOR",1724,2
4116875892430460416,1,"MF",5144,2
7866858371963796480,1,"DISPENSADOR",2357,1
6484724170883791872,1,"DISPENSADOR",2751,2
4864054616009751552,1,"DISPENSADOR",3810,5
4761981300704690176,1,"DISPENSADOR",1974,2
6643938257061914624,1,"DISPENSADOR",4000,1
7896703008072382464,1,"DISPENSADOR",8031,1
7500043910371592192,1,"DISPENSADOR",2019,10
8215492312166834176,1,"MF",5023,1
4487103013486379520,1,"DISPENSADOR",5631,1
901786527324933632,1,"DISPENSADOR",4031,1
7395443682593324032,1,"DISPENSADOR",1660,1
7169364951713046528,1,"DISPENSADOR",1976,1
2290008913083367936,1,"DISPENSADOR",2522,5
8464886604903909376,1,"DISPENSADOR",5824,4
2819525724667525120,1,"DISPENSADOR",2899,1
8306521443227811840,1,"DISPENSADOR",4797,7
8814253406693444608,1,"DISPENSADOR",600,1
3074014376817907712,1,"DISPENSADOR",600,1
4324437596575664640,1,"DISPENSADOR",2376,2
3904873073113769472,1,"DISPENSADOR",640,12
4491606291589831680,1,"MF",5218,3
2704631115884112896,1,"DISPENSADOR",4776,2
6221649693487890432,1,"DISPENSADOR",4784,1
8178734651799951360,1,"DISPENSADOR",5537,1
8006903082137333760,1,"DISPENSADOR",6280,2
5818661188046187520,1,"DISPENSADOR",8082,1
66100438137995936,1,"DISPENSADOR",6312,4
5372360925000017920,1,"DISPENSADOR",1837,2
4816625958978577408,1,"DISPENSADOR",1970,6
788646138655443456,1,"DISPENSADOR",5825,1
4567733777156809216,1,"DISPENSADOR",4909,35
1716459345425250048,1,"MF",5203,2
7555154612731918336,1,"DISPENSADOR",2093,2
2326580386187948032,1,"DISPENSADOR",2751,1
2086126066004492032,1,"DISPENSADOR",900,14
3443543263967084544,1,"MF",5157,1
6122969561493532672,1,"DISPENSADOR",1703,3
8903973036697310208,1,"DISPENSADOR",3256,8
8875861778043220992,1,"DISPENSADOR",747,1
7275110273094039552,1,"DISPENSADOR",6298,8
798373556195641984,1,"DISPENSADOR",3810,1
8367418311602720768,1,"DISPENSADOR",5773,1
2590142469910373376,1,"DISPENSADOR",4649,2
5583221400276431872,1,"DISPENSADOR",2019,1
10262142017143448,1,"DISPENSADOR",1115,5
6357749787461156864,1,"DISPENSADOR",5462,16
2529483256286475264,1,"DISPENSADOR",2751,2
5513924693790835712,1,"DISPENSADOR",4362,3
1790302246259745280,1,"DISPENSADOR",342,1
5237680893392729088,1,"DISPENSADOR",5860,6
5413069401197941760,1,"DISPENSADOR",5519,2
5601230159386079232,1,"DISPENSADOR",6312,10
4591904685225306112,1,"DISPENSADOR",1976,3
3806648454973116416,1,"DISPENSADOR",2752,1
4449188373860727808,1,"DISPENSADOR",2861,4
4417429277788730368,1,"DISPENSADOR",4853,2
7260745115026494464,1,"DISPENSADOR",4783,8
557408551794747136,1,"DISPENSADOR",5824,1
8267012985692111872,1,"DISPENSADOR",6311,5
8613594277703531520,1,"DISPENSADOR",1157,1
7583862921756568576,1,"DISPENSADOR",2536,10
443032371463188352,1,"DISPENSADOR",8362,8
5871989762198632448,1,"DISPENSADOR",2683,18
3091766977732037120,1,"DISPENSADOR",747,7
308114825995142336,1,"DISPENSADOR",2532,16
8633438018896919552,1,"DISPENSADOR",8061,4
3799284433731235328,1,"DISPENSADOR",1150,1
9206935107044370432,1,"DISPENSADOR",8332,1
4107310317500506112,1,"DISPENSADOR",4648,3
2688024907800909824,1,"DISPENSADOR",2479,2
7192265522927638528,1,"DISPENSADOR",5301,28
5721799854524891136,1,"DISPENSADOR",2752,9
2642047775445319168,1,"DISPENSADOR",342,1
5907740215732113408,1,"DISPENSADOR",2716,1
3907529902365911552,1,"DISPENSADOR",1155,13
529443266882189760,1,"DISPENSADOR",5497,2
2215135691114627328,1,"MF",5144,2
7908916731518264320,1,"DISPENSADOR",1115,2
6548877952907893760,1,"DISPENSADOR",4658,2
696757799857584512,1,"DISPENSADOR",1459,2
5347249341842460672,1,"DISPENSADOR",2930,2
1606226163737061120,1,"DISPENSADOR",4612,1
8389711517444959232,1,"DISPENSADOR",4835,6
1259646914392452352,1,"DISPENSADOR",4091,7
7839952861048862720,1,"DISPENSADOR",4320,1
5949632102156641280,1,"DISPENSADOR",6285,1
4159924097721340928,1,"DISPENSADOR",5407,5
5505498553191190528,1,"DISPENSADOR",1116,1
7060886966195918848,1,"DISPENSADOR",4320,1
3080011356432689152,1,"DISPENSADOR",2752,2
4438368835656093184,1,"MF",5226,2
5013424945200805888,1,"DISPENSADOR",2930,3
6424922947310619648,1,"DISPENSADOR",1976,5
7367695426756346880,1,"DISPENSADOR",3937,1
2156193851178386176,1,"DISPENSADOR",8362,3
5179685291356118016,1,"DISPENSADOR",6574,6
4868308114970204160,1,"DISPENSADOR",900,1
5949632102156641280,1,"DISPENSADOR",3810,8
5338638930506542080,1,"DISPENSADOR",8071,2
235830495556557280,1,"DISPENSADOR",8031,1
852323952703631616,1,"DISPENSADOR",6605,2
13916023891143502,1,"DISPENSADOR",2522,1
1444151311139650816,1,"DISPENSADOR",6384,5
3949581266462073856,1,"DISPENSADOR",5538,2
2709841862251140096,1,"DISPENSADOR",5358,5
7130737255610988544,1,"DISPENSADOR",2479,5
6803893792706101248,1,"DISPENSADOR",900,2
3345600797923940864,1,"MF",5006,1
3120739801750958592,1,"DISPENSADOR",5825,2
1063596726791861760,1,"DISPENSADOR",1976,1
3177733318948163072,1,"DISPENSADOR",4797,2
4917857108022644736,1,"DISPENSADOR",1702,8
8902680471646944256,1,"DISPENSADOR",5392,7
6909504246116308992,1,"MF",5203,1
8755518431394234368,1,"MF",5203,2
259726253091749184,1,"DISPENSADOR",2479,2
6562298240022808576,1,"DISPENSADOR",3941,1
8611398733692916736,1,"DISPENSADOR",2479,6
4629217305860512768,1,"DISPENSADOR",1147,2
932796096635852544,1,"DISPENSADOR",5825,2
2343445907854558208,1,"DISPENSADOR",4090,2
7358946886424199168,1,"DISPENSADOR",4464,1
4482834107797576704,1,"MF",5083,27
619788149110274560,1,"DISPENSADOR",1669,1
8848307076668294144,1,"DISPENSADOR",2017,1
3120739801750958592,1,"DISPENSADOR",5827,1
2158569610857917952,1,"DISPENSADOR",5538,1
2439144446521694208,1,"DISPENSADOR",6519,1
3457966150774542848,1,"DISPENSADOR",3256,1
8188311433535620096,1,"DISPENSADOR",2751,2
7656621507780489216,1,"DISPENSADOR",3005,6
2419638642724139520,1,"DISPENSADOR",745,7
5721799854524891136,1,"DISPENSADOR",5538,1
2903462039265902080,1,"MF",5204,2
8798468695133417472,1,"DISPENSADOR",4649,26
8914299096474508288,1,"DISPENSADOR",6280,1
5400435093157927936,1,"MF",5024,1
6743334185288527872,1,"DISPENSADOR",2475,2
8938213112780518400,1,"DISPENSADOR",2337,2
7490559377928554496,1,"DISPENSADOR",1974,1
4624265180512698368,1,"DISPENSADOR",1975,2
7688850897668697088,1,"DISPENSADOR",1156,1
915606409454017792,1,"DISPENSADOR",3810,1
4510764564063644672,1,"DISPENSADOR",3094,8
4956812800525144064,1,"DISPENSADOR",2494,1
4815735400735670272,1,"DISPENSADOR",1146,3
2688024907800909824,1,"DISPENSADOR",5859,1
5295944327560761344,1,"DISPENSADOR",5773,1
4318456507098273280,1,"DISPENSADOR",2017,2
75761627077809584,1,"DISPENSADOR",2479,1
7983092790712327168,1,"DISPENSADOR",1155,4
7700848836881408000,1,"DISPENSADOR",2532,3
5949632102156641280,1,"DISPENSADOR",6384,3
4476350616100556288,1,"DISPENSADOR",4594,1
8477641245143089152,1,"DISPENSADOR",5497,3
8062424295751554048,1,"DISPENSADOR",4317,2
4100146428389447168,1,"DISPENSADOR",1146,1
7656621507780489216,1,"DISPENSADOR",2843,17
350747097096620032,1,"DISPENSADOR",1459,1
9085985241497872384,1,"DISPENSADOR",4362,1
1156305144661639680,1,"DISPENSADOR",1117,3
7717855183925345280,1,"DISPENSADOR",5538,2
9044546395684055040,1,"DISPENSADOR",5762,1
2529483256286475264,1,"DISPENSADOR",2756,2
4320733484108768768,1,"DISPENSADOR",1115,1
6791941802672665600,1,"DISPENSADOR",2753,104
6498807501357468672,1,"DISPENSADOR",2536,1
3316991881132285440,2,"DISPENSADOR",2753,3
4719696936184238080,1,"DISPENSADOR",2899,1
5233635915208016896,1,"DISPENSADOR",2756,2
6777884381128072192,1,"DISPENSADOR",2093,6
6791941802672665600,1,"DISPENSADOR",4649,27
6791941802672665600,1,"DISPENSADOR",1115,3
4868761907860741120,1,"DISPENSADOR",5825,21
3008680013702436352,1,"DISPENSADOR",2751,3
3008842248402487296,1,"DISPENSADOR",5937,4
1312475492829295872,1,"DISPENSADOR",1669,6
6641061328675135488,1,"DISPENSADOR",6605,4
1345470404145635584,1,"DISPENSADOR",2752,1
4699745147683063808,1,"MF",5086,1
4707591175807527936,1,"DISPENSADOR",5787,1
3363989244469559808,1,"DISPENSADOR",3810,2
2086126066004492032,1,"DISPENSADOR",620,1
7742707301452506112,1,"DISPENSADOR",1700,2
4650320757670260736,1,"DISPENSADOR",2898,1
7020973392129935360,1,"DISPENSADOR",5358,1
9085985241497872384,1,"DISPENSADOR",1976,2
5793510850589530112,1,"CB",1197913016,2
1524873496166464000,1,"CB",1934924723,1
7265448150001510400,1,"CB",1104421064,1
7500043910371592192,1,"CB",1104423594,1
3499450829323567104,1,"CB",1102411471,1
4234348219725330944,1,"CB",1074513113,7
3785376175516210176,1,"CB",1104418889,4
2170479140023524096,1,"CB",1121911984,3
645330659197814656,1,"CB",1104427089,3
7678110758855174144,1,"CB",1076120916,4
8548883186255420416,1,"CB",1554817970,1
4570404163516822016,1,"DISPENSADOR",3925,21
4084648468505916416,1,"DISPENSADOR",6519,2
8407348875216652288,1,"DISPENSADOR",1146,1
6777884381128072192,1,"DISPENSADOR",8332,2
557408551794747136,1,"MF",5023,3
787587887691604608,1,"DISPENSADOR",1089,4
2916589434299009536,1,"DISPENSADOR",1724,19
6665153937336832000,1,"DISPENSADOR",3005,1
529443266882189760,1,"DISPENSADOR",2861,8
4864035386666536960,1,"DISPENSADOR",2135,20
7656621507780489216,1,"DISPENSADOR",4031,1
4902357446151391232,1,"DISPENSADOR",4596,2
5714578310465742848,1,"DISPENSADOR",5394,2
6722341938400104448,1,"MF",5192,3
3613877602211902464,1,"DISPENSADOR",3254,6
3704877695155028992,1,"DISPENSADOR",5483,4
7488663081077552128,1,"DISPENSADOR",4320,4
7130737255610988544,1,"DISPENSADOR",1974,1
6264173091708037120,1,"DISPENSADOR",8332,9
3148818955445755904,1,"DISPENSADOR",3044,5
5782233500490864640,1,"DISPENSADOR",620,26
7580011468004352000,1,"DISPENSADOR",4612,1
7854502747329170432,1,"DISPENSADOR",5538,2
8742631298272501760,1,"MF",5086,1
1457730654088315392,1,"DISPENSADOR",6573,1
4265854777526051328,1,"DISPENSADOR",2199,3
4571835352879606784,1,"DISPENSADOR",3254,1
3581275027477818368,1,"MF",5226,1
7146762631732757504,1,"DISPENSADOR",6093,1
2311437447782363136,1,"DISPENSADOR",6120,6
7925556720913933312,1,"DISPENSADOR",1089,2
1827585549078194944,1,"DISPENSADOR",1297,3
742800690374517760,1,"DISPENSADOR",5407,13
1922593417497722880,1,"CB",1121218306,2
7538061306662967296,1,"CB",1104421063,1
7867229189277315072,1,"CB",1076120918,2
7775539173615502336,1,"CB",1013417841,3
3843191230488414208,1,"CB",1121218308,1
8477641245143089152,1,"CB",1121218307,2
5338638930506542080,1,"CB",1111311895,1
9220077217609243648,1,"CB",1925224547,2
6958760415897145344,1,"CB",2017726396,2
553271916190948032,1,"CB",1104421063,1
5061111483750386688,1,"CB",1569918207,4
57891327940660200,1,"CB",1622720368,1
8458955889986853888,1,"CB",1104423593,3
6769615241626980352,1,"CB",1104423595,1
3100972888631961600,1,"CB",1517217414,3
6124544277951046656,1,"CB",1622720338,2
5207201857567965184,1,"CB",1104414825,5
3515068938265338368,1,"CB",1387715662,1
7366200254719993856,1,"CB",1622720318,1
1400441444338723072,1,"DISPENSADOR",1116,4
7735768373322128384,1,"DISPENSADOR",4783,3
1598586439657380608,1,"DISPENSADOR",8061,2
6217643634284482560,1,"DISPENSADOR",5394,1
8755518431394234368,1,"DISPENSADOR",739,6
7265448150001510400,1,"DISPENSADOR",2536,1
7742707301452506112,1,"DISPENSADOR",8352,1
2812457720385010688,1,"DISPENSADOR",4031,10
3758696084976447488,1,"DISPENSADOR",5860,1
8167427090102628352,1,"MF",5192,3
8093623071020868608,1,"MF",5144,1
5201287744271815680,1,"DISPENSADOR",5827,3
94286789781875520,1,"DISPENSADOR",5519,2
2718550451187592192,1,"DISPENSADOR",5825,1
773178745976982912,1,"DISPENSADOR",6093,6
8894573781776280576,1,"DISPENSADOR",746,2
8440765591895419904,1,"DISPENSADOR",5787,5
7220805606677893120,1,"DISPENSADOR",1702,1
205918861361894336,1,"DISPENSADOR",1119,1
5347249341842460672,1,"DISPENSADOR",4597,2
4280685327169041408,1,"DISPENSADOR",2930,1
7468630400844698624,1,"DISPENSADOR",1976,2
5084614373228477440,1,"DISPENSADOR",1089,1
1878360404258597376,1,"DISPENSADOR",5375,3
519768783935312576,1,"DISPENSADOR",3941,1
8440037986801874944,1,"MF",5157,1
9006952128699565056,1,"DISPENSADOR",2751,3
966908569164685440,1,"DISPENSADOR",4776,2
9026911716354384896,1,"DISPENSADOR",5633,6
808106220047252096,1,"MF",5086,2
2579539119852744704,1,"DISPENSADOR",8071,2
2860605041975892480,1,"DISPENSADOR",4783,1
7360322088061959168,1,"DISPENSADOR",2182,1
2490369582304116736,1,"CB",1405515925,1
6495151777875423232,1,"CB",1622719901,1
4783898959886789632,1,"CB",1121218308,3
4830136011588262912,1,"CB",1104421064,1
2805367884045523968,1,"CB",1622720007,1
3785376175516210176,1,"CB",1743421493,4
486561623711845568,1,"CB",1917524427,4
3008680013702436352,1,"CB",1121218308,1
75761627077809584,1,"CB",1554817970,2
188449950648894368,1,"CB",1104418889,2
1971010836670567424,1,"CB",1622720350,3
3509594630541649408,1,"CB",1205121776,1
6743334185288527872,1,"CB",1111311895,1
4762564248839630848,1,"CB",1104423594,1
5803675392027617280,1,"CB",1917524427,1
9219111613418646528,1,"CB",1753622041,1
335354427949393472,1,"CB",1306014454,1
7020973392129935360,1,"DISPENSADOR",600,2
6.963343247141e+18,1,"DISPENSADOR",1976,1
3949050160426633216,1,"DISPENSADOR",5432,2
3843191230488414208,1,"DISPENSADOR",2376,1
2938383178354741248,1,"DISPENSADOR",2110,4
8439935621702067200,1,"DISPENSADOR",4464,14
6791941802672665600,1,"DISPENSADOR",8332,2
1590364318820223488,1,"DISPENSADOR",8352,7
6486587698859546624,1,"MF",5144,3
6837255270919050240,1,"DISPENSADOR",5859,2
6275619945545552896,1,"DISPENSADOR",5394,5
5278297048759237632,1,"DISPENSADOR",1156,4
4001408298366298112,1,"DISPENSADOR",4776,3
7265448150001510400,1,"DISPENSADOR",2899,1
4878306894103575552,1,"DISPENSADOR",1976,1
9007273737630480384,1,"DISPENSADOR",4179,27
7710641099837673472,1,"DISPENSADOR",4909,9
7630280841837569024,1,"MF",5210,2
7692138814731228160,1,"DISPENSADOR",1147,1
9128139386199035904,1,"DISPENSADOR",2143,10
8725333274514436096,1,"DISPENSADOR",5462,8
7637661150016838656,1,"DISPENSADOR",6519,4
6569980677679938560,1,"MF",5144,2
4747898519505659904,1,"DISPENSADOR",6312,1
8742631298272501760,1,"DISPENSADOR",4595,4
5983172093760068608,1,"MF",5137,29
7155354179272173568,1,"DISPENSADOR",4090,2
4541785439083099648,1,"DISPENSADOR",4853,1
7378543626240476160,1,"DISPENSADOR",4000,3
8698220751399752704,1,"DISPENSADOR",3937,14
8618800519505596416,1,"DISPENSADOR",2775,1
5617741811644252160,1,"CB",1104416653,6
2915524557017516032,1,"CB",1622719913,1
9061158885049652224,1,"CB",1903724236,12
9201395475332460544,1,"CB",1121911238,1
5970640819755583488,1,"CB",1104423593,3
6.538045558518e+18,1,"CB",1104421064,2
7962221706646761472,1,"CB",1104423595,4
3443543263967084544,1,"CB",1104414825,1
524192367255205632,1,"CB",1121218308,9
1076965269084380928,1,"CB",1268016745,1
8479430282877258752,1,"CB",1121218308,2
8792815523867492352,1,"CB",1104423593,1
5372360925000017920,1,"CB",1104421064,1
3443543263967084544,1,"CB",1622719901,3
2266768947638047744,1,"DISPENSADOR",1669,2
443032371463188352,1,"DISPENSADOR",5937,1
8182164987615278080,1,"DISPENSADOR",2750,2
6315594994891828224,1,"DISPENSADOR",5634,2
1758144660880199936,1,"DISPENSADOR",5634,1
5067057415494569984,1,"DISPENSADOR",1155,1
2529483256286475264,1,"DISPENSADOR",1458,1
3300000114550460416,1,"DISPENSADOR",2988,1
5.479288783392e+18,1,"DISPENSADOR",5632,3
7864644654004739072,1,"DISPENSADOR",2018,2
5727657755561304064,1,"DISPENSADOR",1724,8
5989961943178830848,1,"DISPENSADOR",8352,2
4397231276579130368,1,"DISPENSADOR",4094,9
1083075446973846144,1,"DISPENSADOR",1186,1
1892329203956310528,1,"DISPENSADOR",5633,2
2004118330150114816,1,"DISPENSADOR",2018,1
9206935107044370432,1,"DISPENSADOR",5787,7
1545610905745035008,1,"DISPENSADOR",1156,2
6471324880251147264,1,"DISPENSADOR",3810,1
8902680471646944256,1,"DISPENSADOR",1193,1
8020864898908477440,1,"DISPENSADOR",3044,4
3802837199206370304,1,"DISPENSADOR",8332,5
6644964499869674496,1,"DISPENSADOR",6280,4
9078428457570318336,1,"DISPENSADOR",8362,1
4548389257252135424,1,"DISPENSADOR",5859,13
8138239926709506048,1,"MF",5203,1
6758381506414271488,1,"DISPENSADOR",2752,3
959374271995890560,1,"DISPENSADOR",1119,1
8380260934686254080,1,"DISPENSADOR",8071,1
3345600797923940864,1,"DISPENSADOR",5358,7
6653130778875005952,1,"DISPENSADOR",3003,5
6151262873886075904,1,"DISPENSADOR",5773,1
1552231622861994240,1,"DISPENSADOR",2750,2
955107193480033152,1,"DISPENSADOR",4612,14
7736155675317851136,1,"DISPENSADOR",2532,2
6620299998545853440,1,"DISPENSADOR",5787,2
4815735400735670272,1,"DISPENSADOR",1147,1
1012303809053532288,1,"DISPENSADOR",2376,1
557408551794747136,1,"DISPENSADOR",5462,2
8232016917354497024,2,"DISPENSADOR",2930,1
8465089286241723392,1,"DISPENSADOR",3337,2
